@NolteNC @LindaSuhler @HeatherChilders @pdoocy yeah tell us again mr. mayor how it's not terrorist. üòë	0
Six Sigma In Plain English https://t.co/LGxbtrMxV5	0
@realDonaldTrump @TarukMatuk @CNN @FoxNews @RogerRice10 refugees today. Jihadis tomorrow. Stop killing by Moslems	1
"@brianstelter CNN hdline: ""[DT] defends racial profiling in wake of bombings"" How does DT defend what he didn't say? Can we now agree bias?"	0
@Rotoworld_FB ROS which two would you keep in PPR league?: R. Jennings, Matt Jones, J. Ajayi	0
Thank you all for the following	0
@twitter  Donald Trump NOT AGAINST IMMIGRATION...4 gosh sake his wife is an immigrant..he just wants safe process 4 welcoming new immigrants	1
@TomiLahren you don't care people call you a racist because you really are a racist! Why is it a speech can move thousands and thousands of	0
#Refugeeprotesters.Wait till they blow ur ass up, then if u live,  u will have reason to protest. Get a life! @FoxNews @realDonaldTrump	1
You complain about the speed of growth of this country but also want to build a literal wall to stop people from en‚Ä¶ https://t.co/9ia7DqqgDx	1
"Is Angele Merkel and her refugee policy to blame for this?
#Ansbach #Munich #Reutlingen #Wurzburg"	1
@KristineLeahy Mr @ColinCowherd is right. You can't compare OKC fans to the best fans. Think abt @nyknicks  fans. How loyal are they??	0
@Grummz @Rockprincess818 your not innocent if you are illegal you have broken the law	1
@realDonaldTrump  Mr. President. What u said in 1987 on CNN turned into your policies 2day. I bet you never thought u would b President	0
@vanesser @trumpbigregrets @realDonaldTrump what are you talking about??? Just plain stupid...	0
"@ScottAdamsSays 
A vote against HRC Is also a vote against ABC, CBS, NBC, CNN, MSNBC, PBS, PBR, NYT, &amp; WAPO. We call that ""Leverage""."	0
Aloe Vera can help to heal scalp damages and #balancing the pH levels and thereby reducing the amount of acids on the scalp caused by sweat.	0
@CNNPolitics @VanJones68 w/ corruption uncovered, dems for violence at rallies, dead voters, illegal voters DJT correct in statement, Period	0
@JoelDFoster1 NO But useing stolen ID &amp; SS# is fraud &amp; a F3 felony u forfit all rights N this country &amp; law says F3 Illegals must B Deported	0
"CNN ""appalled"" by trump pushing off press as they continue to rip him apart and insult him ?  Do you people add ANY value to the world ?"	0
"@Uber_Support I am surprised with u letting off your driver..
No wonders Uber drivers are on a freaking out mode.. Rapes, molestation..."	0
@dawnellemurray @guardian Screw you for that is a lie.....no way will Pres Trump accept refugees in Australia that Australia won't take	1
@gunvote @YouTube According to FBI, only 2 mass shootings in 2015, not 271 as stated by left wing website attempting to redefine definition	0
@DineshDSouza is marijuana legal in Chicago, cuz dude needs 'the rest', (&amp; if it's not legal maybe it would decrease that murdering thing!)	0
"@Reuters come from immigrant family, live on border. USA - immigrants r fleeing socialist democracies. 
Gov't 2 big_ no opportunity 4 people"	1
"Just finished the best episode (so far) of #Atlanta. All the ""commercials"" on the B.A.N. and Montague's show was spot on hilarity üëåüèæüòÇ"	0
If ‚Äúback pain‚Äù is the only thing that comes to mind when you hear ‚Äúchiropractor,‚Äù then you‚Äôre in for a big... https://t.co/dr48tOIUGN	0
Please please please don't ever have Daisy Ridley be part of Star Wars. She killed it for the wrong reasons...	0
Its #worldrefugee day and my thoughts #withrefugees who had #disabilties. Great doco by @FoxNikkiFox this week-UK  https://t.co/q1Pr304MOh	1
@DonaldJTrumpJr 2015-16 terrorist attacks in Israel; 151 stabbings, 92 shootings, 43 vehicular, 148 Molotov, 15 exp. devices. Who needs guns	0
Hillary Clinton concedes presidential election to Trump: 'We must accept this result' https://t.co/DR24WBIdKV	0
"How does this not light people up? I fucking infuriates me!!

Report: 8 years of Obama vacations cost $85 million. https://t.co/4WZmUWE1Ap"	0
Patrick Ngwila elaborates on gaps and success in social protection provision in the SADC #SASPEN2016 @SASPENNEWS	0
"‚ö°Ô∏è ‚ÄúHold up, are Denmark &amp; Sweden trying to start WWIII?‚Äù

https://t.co/JV6oR2QX6m"	0
When Illegals attack US citizens to subvert our elections it's time to deport them.  This is terrorism. https://t.co/ZLClsTOCzO	1
The ACLU Has Already Filed Its First Legal Action¬†Against President Donald Trump¬† https://t.co/xndOl5fOPK	0
@AndySwan @AnnCoulter @MitraEbadolahi @somaticcoach Under BHO we had a Muslim registry, only eliminated last year.	1
@BretBaier #SpecialReport yes, I hope DT wins because this country needs to change #doj #VoteTrumpPence16	0
Ok media where is the outrage from you on Trump calling people ANIMALS on behalf of Hillary.Deplorable press on Trump side .I an an Idp.	0
@Kev_Summers I take it you haven't read the vitriol being directed on social media towards those who voted leave?	0
Allowing open boarders, sanctuary cities, &amp; refuge immigration makes no sense in an age of terrorism.Boarder security is a must for security	1
@NPR war criminals held accountable for their part in killing hundreds of thousands why aren't slave killers punished is there a difference	0
@realDonaldTrump Great job mr Trump.We have to stop that bitch from getting elected.our country can't take this any more.Obama's a Muslim .	1
#ThursdayThoughts Looks like immigrants will be voting in November. https://t.co/3Hw4BtYcra	1
If you are here legally.   Yes legally you should be allowed to stay but not legal. Yes go and come back and do it right lik	1
The man is a bigoted dictator who does not deserve the freedom to tread on our soil... #signed #MuslimBan #TrumpBan https://t.co/yeaqa6cq8I	1
#Trump #CNN #CNBC we will overlook Putin for a buck and will take away from the needy to line the pockets of the rich. Very BAD!	0
"@Europarl_EN fuck zionists and fuck ""refugees"""	1
Rely on yourself, makes things 10x better	0
@seanhannity India is not a Muslim country!	0
I'm considering Uber-ing home (to my boyfriends house bc my cat is there) because I don't want to share a car w/ him.	0
"""Hole in the Wall"" - Wildcoast, South Africa. Spectacular scenery and an amazing landscape‚Ä¶ https://t.co/s55DH7hagR"	0
@HillaryClinton Be fair. You will create 10 million jobs in China. Trump will reduce overseas jobs by 3 million.	0
@WayneDupreeShow @WashingtonDCTea @spreaker @DC You have definitely got the 'Dog' part right. More like  an X - Rated 'Creep' show.	0
"@BlissTabitha having an opinion about anything makes you a racist, bigot and all other ""ism's and ""phobe's if the left doesn't agree with u"	0
@TyChown33 'We strong TC'	0
@andersonDrLJA #CNN will give #HillaryClinton a pass on the black face	0
GOP figures disgusted by Trump urging Russian cyberattack https://t.co/oGpstOQgC0 via @HuffPostPol	0
@Starbucks @ScottBaio @Starbucksnews I just deleted my Starbucks app.	0
.@Ravens WR Steve Smith is a punk! #ShortManSyndrome #WayOverrated	0
@vinaytion point to the section of the Constitution that says we have to accept refugees. If you can't, stop agitating and lying	1
@CassandraRules I just try to remind people this isn't the first white president..and yes the wall has been there for years/ patrol	1
Budget 2017: USC rates cut, social welfare up by ‚Ç¨5 per week and package for first-time buyers https://t.co/tFyuE073aB	0
@WayneDupreeShow @skyjones55928 I wouldn't mind @Mike Huckabee either.	0
@realDonaldTrump voters r worried about Isis job borders economy not taxes don't take bait ignore topic stay on issues no defensive talk	1
@usmaniqaiser @1DAYIWILLSHINE @asadowaisi @anjanaomkashyap if a child born as muslim then why there is a need for circumsicion ..	0
@jlico24 I believe it's the time of year where white males are left stranded and lonely, a closer definition on what @alex_julio23 was sayin	0
@JebBush I am disgusted, one candidate received the most votes.  The citizens will remember and what goes around comes around!	0
Pj Fleck is a good coach but is also a lunatic who is a kind of a dick. Watch him run this up in the second half	0
@USATODAY Dam maintenance was put on the back burner for illegal alien safe spaces &amp; gender neutral bathrooms #GrabYourWallet #GRAMMYs	1
"Well 
Oiled
Machine
@Patriots 
#NFLPlayoffs"	0
"Ted Cruz: ""I am not in the habit of supporting people who attack my wife and attack my father."" https://t.co/OLKPsG11fb via @CNN"	0
MAJOR WARNING!!! Ex Muslim Warns all Americans. TAKE A STAND NOW!!! https://t.co/vXwHhjs9Bq	0
Block quotes are such an amazing thing	0
"Poll: Hillary Clinton's Lead Shrinking in Michigan:  https://t.co/Gsp4rKn1ey
#ImWithHer #CNN #Truth #Hannity #FoxNews #MAGA #Vote #USA"	0
"Save the children of Gbaramatu.
There only crime is to be indigenes.
#GenocideInGbaramatu
#DeltaStateGovt 
#SaveTheChidren
No foodwater"	0
Oboma wants to make this country defenseless so his Muslim brotherhood take over save us trump	1
dis you say Ellis emm ayy oh or luh-maow https://t.co/rds3038ItL	0
@paulkrugman Trump did this deal before stepping into office. How many jobs did Obama save before he was POTUS?	0
My greatest fear is that Lynch believes that. I think her greatest fear is FBI advises to indict @HillaryClinton https://t.co/wZdrm4b4Dz	0
For all peeing wildpinklers who bring down churches, we pray. https://t.co/Fy7SIYt0Cq @UnvirtuousAbbey	0
@realDonaldTrump Please make sure an executive order is legal and constitutional before deciding to keep Obama orders.	0
Havoc on NewLands, why only a yellow now?	0
@TeaPartyNevada @Skarlet_Plume Time to lock the borders to illegal immigrants!!	1
@FOX29philly build the wall	0
Too many legal guns owned by very unstable (extremist) people. It's not immigrant vs. Americans. It's extremists! #mentalhealth #guncontrol	1
Karla Ortiz illegal parents say @HillaryClinton can count on their vote in November üò≥üò≥ #DemsInPhilly	1
@Fusion @realDonaldTrump REALLY- California's lack of influence on our nation was proven in the last election.  CALIFORNIA -GET A LIFE!	0
"@foxandfriends @kilmeade 
my daughter 2011. Difficult preg whole SR yr, birthed 10lb110z son, Grad w/honors. My Hero https://t.co/ontmu5leqk"	0
Douglas Murray a complicated issue of Muslim and migrants in europe https://t.co/fCIRpz5tBP	1
.@CAinc empowers voters with data-driven polling. Download the CNN Politics App this #ElectionDay to follow live:‚Ä¶ https://t.co/hnMRTpj9tT	0
I'll be weighing in on the @Intellisys_LLC project tonight. Breaking ground with a digital asset based PE fund. Joi‚Ä¶ https://t.co/Bohb74v7Z5	0
The two-day Fed meeting kicks off on January 31 and ends on February 1. The monetary policy statement will be delivered at 2:00 p.m. ET on W	0
Banning guns won't stop criminals who already have illegal guns.	0
@GinaCarverhall @Joseph8654 @FAIRImmigration no my breasts are REAL don't hate...lmao	1
At least 60 dead, 100 hurt in truck attack on Nice Bastille Day crowd https://t.co/6sT0zBRzsl MUST CLOSE BORDERS.STOP RADICAL MUSLIMS NOW!!	1
@LifeisGreat_45 @andersonDrLJA @369news @marklevinshow did hour long special on him on @CRTV	0
"@realDonaldTrump  The constitution Hitlary  ""for wall street by wall street"" "" For corruption by corruption"" For the money by the money"	0
@NLong72 @WOWK13News he doesn't want Muslims invading and changing America with terror.Wants people to enter the USA legally. Not xenophobic	1
@getsmarter After all the stress today Module 6 is in. #Ansoff caught me a litte off guard. #6down2togo #FBM201609 #Happy #NeedSleep	0
22 Push-ups everyday for 22 days for awareness of Veteran Suicide in‚Ä¶ https://t.co/Txw0lvi04Z	0
@mbrant4 country has checks and balances.  These executive orders and appeals happen in every presidency.  We are all on the same team	0
ILLEGAL ALIENS BEING PAID $50k / YEAR by OBAMA https://t.co/851AkW5P6T via @realDennisLynch	1
2014 article about #Egypt by current VP nominee Tim Kaine. Very reasonable take on current affairs, I have to say https://t.co/GmDcxhfwZo	0
"Putin calls off visit to France amid Western outcry over Aleppo attacks
 https://t.co/2dMbSHQD1J by #ADelgersaikhan via @c0nvey"	0
@AdamSchein from your fingers to god's ears #HTTR	0
@KatiePavlich this is why I have to vote for @realDonaldTrump #IRS #Holder #Lynch #Obama #fastandfurious #solyndra #emails #Iran #clinton	0
@Sartre10 Who supports racial cleansing anyway? The KKK? I've never read one article on Brietbart that would even suggest that.	1
@TrumpWinner_16 Hey all u illegals who walk off ur job pack ur bags n keep walking American citizens need the jobs so just keep walking home	1
"#gps_tracker 

Motor vahan Manufacturer and Exporters of GPS Vehicle Tracking System offered by Motor vahan Delhi... https://t.co/9KbeTTwogo"	0
@CNNPolitics Trump won.	0
@realDonaldTrump Nice job saving jobs with Carrier. Now save hundreds of thousands of American IT jobs by eliminating foreigners on H1 Visa	1
This whole Muslim against Christian, or Christian against Muslim thing isn't anything new...	1
@realDonaldTrump build the wall	1
"YES, we r a nation of immigrants, LEGAL IMMIGRANTS! Funny how ""legal"" part gets left off by the propagandists. MSM, PROGRESSIVES, GLOBALISTS"	1
@SkyWilliams ...to compete for jobs. All of these reasons combine for why illegal inmigration is a bad thing we should work to stop.	1
Will we stand by and let bigotry divide us? #NoBanNoWall #MuslimBan Find a #MuslimBanprotest &amp; join! https://t.co/eBxsEWzXKj	1
@itvnews @NHAparty fear doom gloom fear doom gloom fear doom gloom fear doom gloom fear doom gloom fear doom gloom fear doom gloom fear doom	0
Trey Gowdy Shreds Up Obamas Executive Orders In Front Of Everyone https://t.co/9HFBOXtp5E via @YouTube	0
@K1erry This is funny!!! üòÇüòÇAnd so true.	0
Islington heights! Situated on a premium 60 foot lot, custom built 2 storey 4 bedroom, .. https://t.co/2yPpLSTP5O https://t.co/DZZ7n8GwTm	0
"make a Statement w/ #ClothesThatCommunicate #NotMyPresident
#Trump #PayAttention UseCode: #MentalRent &amp;save 15% https://t.co/MqIyyKuLup"	0
100,000 fucking grand https://t.co/aAfXeaTohF	0
@EvilEsq technically, are not ALL non muslim Americans on the ISIS kill list?	1
@knowhowtohelp it is CUR1740261435. The overall service has been far from acceptable and will be taking legal action for compensation	0
"@JustinTrudeau 
Pierre Trudeau was very helpful to East Africans in time of turmoil
Stay on course like your father you will make history"	0
@staceynorman Please please please please play Westlife Swear it again! It was such a great sing and still loved by all please	0
"Gratitude helps you to grow and expand. It brings joy and laughter into your lives
and into the lives of all those around you.-Eileen Caddy"	0
"TMC goons in kolkata follows kashmir &amp; started Stone¬†Pelting on @BJP4Bengal  Headquarters 
#TMCTerrorInWB https://t.co/RXwCpJYER6"	0
@FoxNews @MichelleBrane that is not true, Obama funded jobs in high unemployment so they would take them	0
Today@5pmEST @660WORL - #bombing in #NYC and #NJ, fading #DEM hopes, and #LIFA - and visit us at https://t.co/GcWQeBXDSs for more...	0
@realDonaldTrump 2 year window time is ticking don't get distracted by media. focus on your agenda. praying for you	0
@Reuters Illegal immigration must stop.	1
@realDonaldTrump Abrogate trade deals...list goes on piracy, techonology theft, etc.	0
"@datrumpnation1 @SabaRMC Boy on left: ""Awww, what a cute wittle Muslim woman saying silly things about Trump."""	0
"@JaclynGlenn Hey Jaclyn, can you do a response vid to ""youtuber curses islam gets arrested"" by KUKU? (A moderate muslim defending Islam) X"	0
#ImWithHerNow because I too desire mass rapes and massacres by Muslim migrants who hate us. https://t.co/bYKsac8LQX	1
@Madonna  U.S. Secret Service can take your #Terrorist inciting ass to jail.  Guantanamo has openings, lock your hate filled kind away. #CNN	0
@FatherCavanagh build that damn wall	1
@zerohedge Merkel - importing terrorists and rapists to a town like yours soon.	1
My article on Lebanon's economy, published in Alhayat newspaper 10yrs ago.Things never change &amp; relevance never goes‚Ä¶https://t.co/kg0kQ177lC	0
@mottsmith Maybe Measure S so horrible that League of Cities won't block Gov's attempt to pre-empt developer-extortion laws? Upside!	0
#senmikelee republicans have lost 2x to Obama who ruin usa, but u want to stand on ceremony for a few words.shame on u. GO TRUMP	0
Friday December 16 had a festive air at the Africare House in Washington DC, as Therapeutic Inc. hosted event. https://t.co/vMU6dSupt9	0
@shl @KevinBr4144 @realDonaldTrump bend over and I'll show you	0
OKTFP 3    Lady  0 [Bottom 2nd] [1 Out] [0 balls] [0 strikes] ... No one on [P: #84 Meadow Million] [B: Kayli Harris]	0
@Jrockcalgary @spark_show @CTVCalgary the legal system is there, but Wenzel's initial actions were super sketchy.	0
The Bitcoin Startup Sector is Coming Alive, Here‚Äôs How to Come on Board https://t.co/ylEoz6TWTF	0
"We need stronger immigration policies #WallUp #Clarify #Election2016
https://t.co/IuWaRmkH46"	1
"@OfficialWLRoss Please cut gov red tape! I'm trying to build $12MM mfg facility in OH and Army Corps just asked for""cultural review""of land"	0
Please please please please please please pleaseeeeeeee #haleb https://t.co/tnKb94ARf3	0
@SheDidTheDrew_ either way they should not be here. As you stated before, we can't even take care of many of our own citizens.	1
@ABC  in 2011 Obama banned Syrian refugees including Christians whom had helped our military.  Media said nothing!	1
US immigration a history of waves and lulls, long periods with very little immigration bound us together as one nat‚Ä¶ https://t.co/18lv5FmbJ4	1
Amazing how @HillaryClinton uses old tactics..thinking is similar too @cnn @MSNBC #CNN @andersoncooper @jaketapper‚Ä¶ https://t.co/txt6iX8upT	0
üö®üöîThot patrol on its way to apprehend all thots!üöîüö® https://t.co/gmZJ48aVln	0
PUTIN ON ISIS TERROR, ‚ÄúI Swear if they Bomb Russia, in Half an Hour Every Muslim Will Die‚Äù https://t.co/Uql37n3TAy	0
You're slightly uncertain about your next move, even if there ... More for Cancer https://t.co/wab6cxi1W0	0
No Police need to give The Black Lives Matter protesters any protection,  let them protect themselves !	0
"""The greatest enemy to your success is your excuse."" @AnthonyONeal"	0
‚ÄúDear Democrats, Read This If You Do Not Understand Why Trump Won‚Äù by @trentlapinski https://t.co/wqOWEr5gde	0
@Lrihendry Boss? He didn't build that. Somebody else made that happen. #Libtards	0
"@GovAbbott THANK YOU! No one has a right to declare any city a ""Sanctuary City"" w/o a vote of its citizens. @POTUS Today in Trump's America"	1
@GibsonRadio John you must really like this girl	0
Illegal narcotics aren't very kawaii	0
@POTUS @DonaldJTrumpJr @EricTrump USA should stop allowing drug companies to advertise to citizens. Fake news will go out of business.	0
@eeynouf It's why I want the refugee ban.	1
@cbcsports Thanks for the live stream of World Short Course swim champs. @b_maclean is doing a great job on colour.	0
@realDonaldTrump don't forget about service jobs too. Call centers, support, data entry jobs have been outsourced. Bring those jobs back	0
@DundasDeclan @BasedGodSloany build the wall between your tweets and my notifications	1
@TrozkiUrrea49 I'm white... and an immigrant. Not all immigrants are people of color.	1
@dailyword4you torcher now that's legal and encouraged by the city of Bartow. Practices on a everyday protical treat Karen Beaire to terror#	0
@SenateDems You allow diseased moslems and illegal Mexicans to kill Americans. Get your priorities straight, you communist-democrat fools.	1
"#MAGA #CNN @CNN is still at it! ""News"" is the $1.5M per YEAR to protect Trump. NEVeR mentioned Millions per WEEK on Obama vacations."	0
@KETV disgusting....And sorry to hear about the assault too	0
‚ù§Ô∏èüëë‚ù§Ô∏è#GREATDINNER #LOVEUALL#MYTEAM‚ù§Ô∏èüëë‚ù§Ô∏è @ Paris, France https://t.co/7N3EnCnPEx	0
Syrian army takes over Aleppo areas quit by rebels: military source https://t.co/DmtoaVvpuu by #Reuters via @c0nvey	0
@HeatwaveDesigns @KEEMSTAR its not fraud they were advertising there site/business which is not illegal	0
Walmart adding 10,000 U.S. jobs https://t.co/W477UOfnqx via @CNNMoney	0
"@DEFCONWS - A False Flag attack on US power grid blamed on Russia. Any means to prevent electing #Trump.
#MAGA #AmericaFirst #TrumpPence16"	0
And our government wants to allow more Muslims and illegals into our country. No more lives lost! @realDonaldTrump #Orlando #Pulse	1
"#JOHNMcCAIN  WITHDRAWING SUPPORT OF TRUMP  McCain https://t.co/xe8Xad1qf6
Because McCain supports  coruption I withdraw support of McCain.."	0
@GOP @POTUS nope and neither should you.  I am a conservative and appalled by @realDonaldTrump's ineptitude in all phases so far.	0
Please read and understand this article https://t.co/8YjPZngeuJ	0
@Libertarian896 @Reuters Yay for President Trump!  Which one or two or 10 of the refugees is harmless??  We do not‚Ä¶ https://t.co/g2DXY1mTkk	1
Americans were bypassed on voting GAY marriage by California court then Obama  special report &amp; covert liberal Supreme court overturned it!	0
@Jess_emarshall his buddies were there I didn't see them jump in	0
@ericbolling pls read &amp; review my tweets 2 @seanhannity listed under #10PointWall&amp;ImmiPlan &amp; benefits of strategy Can u support &amp;promote it?	1
@Lrihendry nobody seems to talk of all the new infections diseases coming into our Country!  We are finding more outbreaks.	0
@chicksonright PE Trump is like a caged tiger. Sitting &amp; waiting quietly for the chance to spring. Don't be fooled by his low key approach.	0
Today@5pmnEST: @BarackObama #war in #America; #Dallasshooting; #ComeyNonTestimony @GrantMaloy and @KillerBee1B - streaming live @660WORL	0
A country introduces credit card in 2016 &amp; we have certain #economies  wholly dependent on them #Iran #CreditCards #EconomicLag #Banks	0
"9-year-old daughter on a suicide bombing mission. But judges of 9th Circuit are safe

""SEE YOU IN COURT"" #MuslimBan https://t.co/EylSgKm7tf"	1
"""At press time @AngelList engineers were checking *every* last DB column for unicode 9.0 support given @rrhoover an‚Ä¶ https://t.co/eDJ5fc6PWN"	0
Why @UN @amnesty_de @UNHumanRights @hrw is silent Pakistan army and isi is doing these things https://t.co/Qp16iwiuX1	0
The Unborn Victims of Violence Act of 2004 (Public Law 108-212) is a United States law which recognizes a child... https://t.co/hy4nmjhcd2	0
@TheRealCapnAndy @VickieGuerrero I'm sure she is here legally so nothing to worry about. Trump doesn't deport Americans	1
"I'm just a traveler on this earth
Sure as my heart's behind the pocket of my shirt, I'll just keep rolling till I'm in the dirt üé∂"	0
Follow our Facebook page for up to date job listings! https://t.co/kmir5nduI1 https://t.co/qylmHdtxC1	0
"""Strawberries, Grapes, and Oranges Oh My!"" #nunationdecor https://t.co/C12Crpl3zO"	0
"Namaste Technologies Just Proved All it Needed to Prove - an article by SCN (N:cse) 

#vaporizors #vapetechnology... https://t.co/dnIufmz8Sg"	0
@JeremyMcLellan also the immigrant who came hear legally, built this country they did big come in with an agenda of death, rape, murder.	1
@FlinnShady @mattmfm  WH issued a stmt Mon afternoon.	0
Watchout! I'm bordering on switching from not liking you to hating you #pussyhats #protesters #fakenews #schumer #starbucks	0
Just in: As Gawker auction unfolds, LittleThings submits a bid to purchase Jezebel for $10 million. https://t.co/lyPA9Gemsq	0
Encourage people to read the Dissent Letter signed by ~1000 from @StateDept opposed to @realDonaldTrump's Muslim ban https://t.co/8OmtTRnFIJ	1
7th block PE Ms.Harrover anyone??	0
@dominucco this shit will be the death if the current big players. Not enough focus on product/profit, too much on virtue signalling	0
Attorney General Lynch &amp; FBI Director Comey have both loss the faith of millions of US citizens. #TakeResponsibility #HorribleLeadership	0
I long for the Trump meme w/6-shooters blasting Nuke Codes everywhere! WTF? @realDonaldTrump @SebGorka #Trump #MAGA #RedNationRising #tcot	0
More vigorous focus keeping terrorists off American soil securing borders &amp; better defenses against #cyberthreats https://t.co/sRp2o6NXsL	1
Martin Shkreli meets his match in group of Australian schoolboys who recreated... https://t.co/4VX7G71toZ by #CNN via @c0nvey	0
@BuzzFeedNews @BuzzFeed whoa! One in private rather than before 10,000 people.Both are bad, but JayZ makes a living off of profane language!	0
@LouDobbs @POTUS @realDonaldTrump I support  President Trump for the alt right can be equally as dangerous as the alt left to my welfare	0
"@realDonaldTrump Please cut gov red tape! I'm trying to build $12MM mfg facility in OH and Army Corps just asked for""cultural review""of land"	0
Trump is taking hair loss drug, doctor says - CNN This is the headline for CNN news?  Cartoon news network? https://t.co/dtnhkw2d9G	0
@realDonaldTrump When you build tat wall put a tollbooth in for all those cars that will be coming until #Ford moves back to the #USA	1
Take Action:Demand Congress Seal The Mexican Border With A Wall!  https://t.co/DZTJuFrMWn	1
CNN apologizes to Julian Assange after former CIA Dep. Dir calls him ‚Äòa pedophile‚Äô https://t.co/8Ny5cKmrbp by #MrEdTrain via @c0nvey	0
@po51yos @AbbsWinston they're 'accepted' as terrorists by states who are terrorists themselves	0
"Anti-trump protestor: ""we will not accept hate, crime, or violence"" 

*as they pepper spray Trump supporters and throw bricks at windows*"	0
Nebraska went red during the election, and now, it has more refugees per capita than any other state. https://t.co/nBbACmQRHy	1
@powellcj12 TBF Cruz &gt; Sanders at actual debate IMO. Using those Princeton debate team skillz.	0
@charliesheen ur an idiot i thought u and ur dumbass dad was leavin! Take ur aids with ya and ur other diseases as well u may be next !	0
@realDonaldTrump you mean the the enthusiastic people yelling 'niggers', and bad talking Muslims and Mexicans? Oh it's covered properly	1
@VerizonSupport faulty 1x8 coax splitter had 12db loss per https://t.co/pG5QBWMEc9 replaced w 2 - 1x4 splitters w 3.5 db loss per output.	0
@mattoswaltva mcfly's brother must be Mexico after we build the wall	1
@marklevinshow Hoped to hear you talk about Hillary email leaks yet you're STILL blabbering on about Trump. Sad!	0
@WayneDupreeShow @CNN @realDonaldTrump This was AWESOME!! Love that #ourpresident has a backbone and takes no BS!	0
"@shadihamid book 2) 
No God but One: Allah or Jesus?: A Former Muslim Investigates the Evidence...... https://t.co/hc6ElkYNMp @NAQureshi"	0
@SenSchumer How does the new SCOTUS nominee stand on Citizens United?	0
@CNN there are a ton of out of work vets please hire 1 to read ur articles. You get an ICM for deploying to Iraq. N‚Ä¶ https://t.co/nmGJxsaUw2	0
@cammiecroft @guardian if you want to help go to Syria. We have no responsibility to take in refugees when some would happily kill us	1
While husband was at work I went &amp; got #starbucks &amp; some goodies from #vspink @VSPINK @VictoriasSecret @Starbucks https://t.co/fBXOZMcwbx	0
Thousands of soldiers on streets of Paris, with almost permanent presence at Louvre. I cycle past patrols there every morning	0
@DavidCornDC  Defacto, Trump/Republicans/NRA enable Terrorists to acquire weapons by resisting background checks at Gun Shows.  Just Saying	0
@fouseyTUBE Except in muslim countries, where gay people get stoned, tortured and thrown off buildings	0
@realDonaldTrump @oreillyfactor @FoxNews ummmm... we're waiting for you here too...#TrumpRallyWestfieldIndiana ...	0
@Carolde @hillarycoughing @WayneDupreeShow @JasonTotin @TrumpDynastyUSA and be replaced by who? executive action Obama?	0
Jerry Brown must be part of a cartel to take away guns from citizens and flood the U.S. with illegals.	1
"Approx. 10,000 sq ft City Water lot in #NorthPort  - $12,000.
https://t.co/uqzCAs8sYB 
#SteveAndKatrina w/Gulf... https://t.co/bR6sh5W6Bo"	0
@foxandfriends @CarleyShimkus Did he just say pay your taxes? Now isn't that a change. Sad	0
I know lots of gun owners and I've never heard any of them say they support more laws #GunVote #MAGA #GunsSaveLives https://t.co/bBAt0CMbo3	0
@drmoore @ERLC thanks Dr. Moore.  Anything on foster care/orphan care reform?	0
"Like &amp; share üíúüíöüíóüíôüíõ
For More :) :) https://t.co/IvHecgHX8W"	0
@williamsonkev @Independent you reckon if we did this and called 999 we would also we let off....answers on a postcard!!!!!	0
@realDonaldTrump great jab to say you would jail Hillary for her illegal actions!	0
@neo_pac @anandibenpatel Won't tolerate attacks on dalits, says Rajnath - https://t.co/6yZmuPV2kx	0
@realDonaldTrump on the states is you who is fucking things up by doing all this bullshit executive orders without reading any of them moron	0
Breaking: Beijing says iPhone 6 and iPhone 6 Plus infringe on Chinese patent, orders sales... https://t.co/tbV3PDuYBw via @OMillionaires	0
"@kykis9 @arobjr1 @Blerd_Man
Obama was groomed for power by communist white men. Bill Ayers also a terrorist. Not inspiring at all."	0
